x,y,time,weight,type,description
41.774158,-87.603355,1305,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.775096,-87.670177,1303,1,"WEAPONS","UNLAWFUL POSSESSION - HANDGUN"
41.968029,-87.696229,1300,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
42.002424,-87.817382,1300,1,"ASSAULT","SIMPLE"
41.878029,-87.701123,1300,1,"ASSAULT","SIMPLE"
41.757884,-87.610243,1290,1,"OTHER OFFENSE","VIOLATE ORDER OF PROTECTION"
41.881631,-87.632355,1290,1,"ASSAULT","SIMPLE"
41.781553,-87.613233,1290,1,"THEFT","ATTEMPT - AUTOMOBILE"
41.925843,-87.702341,1286,1,"THEFT","RETAIL THEFT"
41.877566,-87.684894,1286,1,"ASSAULT","SIMPLE"
41.947250,-87.653597,1286,1,"ASSAULT","SIMPLE"
41.897022,-87.629781,1285,1,"ASSAULT","SIMPLE"
41.903179,-87.677920,1283,1,"ASSAULT","AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY"
42.014910,-87.671283,1280,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.751044,-87.619251,1279,1,"WEAPONS","UNLAWFUL POSSESSION - HANDGUN"
41.880171,-87.745266,1274,1,"ASSAULT","AGGRAVATED - OTHER FIREARM"
41.777852,-87.650245,1272,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.794662,-87.766398,1270,1,"VANDALISM","TO VEHICLE"
41.895911,-87.729798,1270,1,"VANDALISM","TO PROPERTY"
41.793299,-87.664566,1270,1,"ASSAULT","SIMPLE"
41.758420,-87.554967,1262,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.747146,-87.578329,1260,1,"OTHER OFFENSE","OTHER CRIME INVOLVING PROPERTY"
41.832278,-87.611036,1260,1,"THEFT","THEFT FROM MOTOR VEHICLE"
41.889983,-87.657763,1260,1,"ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT"
41.794554,-87.580435,1260,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.924584,-87.718537,1260,1,"THEFT","AUTOMOBILE"
41.966009,-87.674643,1260,1,"THEFT","ARMED - HANDGUN"
41.926020,-87.669396,1260,1,"THEFT","OVER $500"
41.761498,-87.592092,1253,1,"VANDALISM","TO VEHICLE"
41.782293,-87.600506,1252,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.805739,-87.672187,1249,1,"OTHER OFFENSE","TELEPHONE THREAT"
41.742969,-87.608461,1245,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.772273,-87.608190,1244,1,"VANDALISM","TO RESIDENCE"
41.752950,-87.554062,1238,1,"VANDALISM","TO PROPERTY"
41.876728,-87.642863,1230,1,"THEFT","OVER $500"
41.748820,-87.612437,1230,1,"THEFT","AUTOMOBILE"
41.742601,-87.695934,1225,1,"WEAPONS","UNLAWFUL POSSESSION - HANDGUN"
41.790752,-87.625602,1224,1,"ASSAULT","AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON"
41.778879,-87.708715,1223,1,"FRAUD","COMPUTER FRAUD"
41.888165,-87.622937,1219,1,"WEAPONS","PROHIBITED PLACES"
42.003790,-87.694920,1215,1,"ASSAULT","AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY"
41.889574,-87.685834,1207,1,"NARCOTICS","POSSESS - SYNTHETIC DRUGS"
41.878136,-87.632056,1200,1,"ASSAULT","SIMPLE"
42.016756,-87.692855,1200,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.922207,-87.779311,1200,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.893469,-87.632648,1199,1,"THEFT","RETAIL THEFT"
41.923558,-87.751214,1194,1,"WEAPONS","RECKLESS FIREARM DISCHARGE"
41.750783,-87.625814,1192,1,"ASSAULT","SIMPLE"
41.790781,-87.590233,1188,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.774158,-87.603355,1185,1,"ASSAULT","SIMPLE"
41.918972,-87.782862,1185,1,"VANDALISM","TO PROPERTY"
41.753323,-87.584087,1180,1,"THEFT","ATTEMPT ARMED - HANDGUN"
41.867037,-87.728363,1179,1,"THEFT","THEFT / RECOVERY - AUTOMOBILE"
41.880138,-87.771573,1175,1,"WEAPONS","RECKLESS FIREARM DISCHARGE"
41.865287,-87.694607,1170,1,"THEFT","AUTOMOBILE"
41.715689,-87.601834,1170,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.791614,-87.796439,1168,1,"VANDALISM","TO RESIDENCE"
41.769070,-87.626668,1160,1,"ASSAULT","SIMPLE"
41.861666,-87.709192,1159,1,"NARCOTICS","POSSESS - HEROIN (WHITE)"
41.809669,-87.594373,1157,1,"PUBLIC PEACE VIOLATION","RECKLESS CONDUCT"
41.909712,-87.739268,1152,1,"ASSAULT","SIMPLE"
41.868217,-87.630453,1147,1,"THEFT","RETAIL THEFT"
41.893521,-87.637092,1140,1,"THEFT","OVER $500"
41.909928,-87.775247,1140,1,"THEFT","OVER $500"
41.930165,-87.711314,1140,1,"VANDALISM","TO VEHICLE"
41.968527,-87.778810,1140,1,"THEFT","OVER $500"
41.861105,-87.649815,1140,1,"OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS"
41.886370,-87.620691,1140,1,"OTHER OFFENSE","OTHER CRIME INVOLVING PROPERTY"
41.811732,-87.643191,1140,1,"VANDALISM","TO VEHICLE"
41.907909,-87.649430,1140,1,"THEFT","OVER $500"
41.806647,-87.621143,1140,1,"THEFT","OVER $500"
41.991067,-87.712788,1140,1,"THEFT","$500 AND UNDER"
41.961336,-87.649899,1130,1,"VANDALISM","TO VEHICLE"
41.909664,-87.742729,1128,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.758979,-87.567088,1125,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.930946,-87.788963,1124,1,"THEFT","RETAIL THEFT"
41.748170,-87.741305,1123,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.812611,-87.723765,1122,1,"THEFT","RETAIL THEFT"
41.893469,-87.632648,1117,1,"THEFT","RETAIL THEFT"
42.014406,-87.676716,1114,1,"ASSAULT","AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY"
41.733301,-87.544367,1110,1,"ASSAULT","AGGRAVATED OF A SENIOR CITIZEN"
41.750005,-87.673126,1110,1,"THEFT","AUTOMOBILE"
41.821328,-87.628556,1110,1,"VANDALISM","TO PROPERTY"
41.657883,-87.597603,1110,1,"VANDALISM","TO PROPERTY"
41.848409,-87.724673,1110,1,"THEFT","$500 AND UNDER"
41.989616,-87.777229,1110,1,"NARCOTICS","MANUFACTURE / DELIVER - COCAINE"
41.989616,-87.777229,1110,1,"NARCOTICS","MANUFACTURE / DELIVER - COCAINE"
41.942161,-87.697909,1110,1,"VANDALISM","TO PROPERTY"
41.764660,-87.621669,1109,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.960645,-87.753222,1106,1,"OTHER OFFENSE","TELEPHONE THREAT"
41.940449,-87.651082,1095,1,"THEFT","RETAIL THEFT"
41.920460,-87.670831,1088,1,"THEFT","RETAIL THEFT"
41.793975,-87.643396,1085,1,"NARCOTICS","POSSESS - CANNABIS MORE THAN 30 GRAMS"
41.883475,-87.627877,1080,1,"ASSAULT","SIMPLE"
41.951532,-87.653246,1080,1,"THEFT","OVER $500"
42.000053,-87.691164,1080,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.897163,-87.763648,1080,1,"THEFT","AUTOMOBILE"
41.845388,-87.716037,1080,1,"VANDALISM","TO PROPERTY"
41.796334,-87.591713,1080,1,"VANDALISM","TO VEHICLE"
41.950907,-87.735360,1080,1,"VANDALISM","TO VEHICLE"
41.761926,-87.690509,1080,1,"THEFT","OVER $500"
41.974651,-87.785472,1080,1,"OTHER OFFENSE","FALSE / STOLEN / ALTERED TRP"
41.945171,-87.645944,1080,1,"ASSAULT","SIMPLE"
41.882331,-87.758367,1080,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.753293,-87.675654,1080,1,"OTHER OFFENSE","TELEPHONE THREAT"
41.911088,-87.701895,1080,1,"THEFT","THEFT FROM MOTOR VEHICLE"
41.893469,-87.632648,1071,1,"THEFT","RETAIL THEFT"
41.867261,-87.714218,1070,1,"VANDALISM","TO PROPERTY"
41.893469,-87.632648,1069,1,"THEFT","RETAIL THEFT"
41.992429,-87.660341,1060,1,"THEFT","AUTOMOBILE"
41.764877,-87.666595,1060,1,"NARCOTICS","POSSESS - HEROIN (WHITE)"
41.911925,-87.780197,1051,1,"VANDALISM","TO RESIDENCE"
41.768070,-87.567306,1050,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.895874,-87.634183,1050,1,"THEFT","$500 AND UNDER"
41.860170,-87.728662,1050,1,"ASSAULT","SIMPLE"
41.970600,-87.714649,1043,1,"ASSAULT","SIMPLE"
41.706137,-87.528084,1041,1,"WEAPONS","UNLAWFUL POSSESSION - HANDGUN"
41.946649,-87.702085,1039,1,"THEFT","RETAIL THEFT"
41.852198,-87.674377,1038,1,"THEFT","RETAIL THEFT"
41.817074,-87.631225,1037,1,"WEAPONS","UNLAWFUL POSSESSION - HANDGUN"
41.782043,-87.699566,1035,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.963071,-87.655984,1026,1,"THEFT","RETAIL THEFT"
41.810694,-87.683929,1024,1,"THEFT","OVER $500"
41.758903,-87.635723,1023,1,"THEFT","OVER $500"
41.882471,-87.627848,1020,1,"THEFT","$500 AND UNDER"
41.885702,-87.642032,1020,1,"VANDALISM","TO PROPERTY"
41.902028,-87.693176,1020,1,"ASSAULT","SIMPLE"
41.979006,-87.906463,1020,1,"THEFT","OVER $500"
41.801292,-87.616141,1020,1,"THEFT","$500 AND UNDER"
41.955964,-87.651442,1020,1,"THEFT","OVER $500"
41.935621,-87.773689,1020,1,"THEFT","AUTOMOBILE"
41.963619,-87.715662,1020,1,"THEFT","THEFT FROM MOTOR VEHICLE"
41.721213,-87.662875,1020,1,"THEFT","$500 AND UNDER"
41.684365,-87.661577,1020,1,"THEFT","STRONG ARM - NO WEAPON"
41.884431,-87.663800,1020,1,"FRAUD","FRAUD OR CONFIDENCE GAME"
41.946111,-87.748160,1020,1,"VANDALISM","TO PROPERTY"
41.735655,-87.673624,1020,1,"ASSAULT","AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY"
41.873790,-87.696740,1020,1,"NARCOTICS","POSSESS - HEROIN (WHITE)"
41.745077,-87.603795,1020,1,"THEFT","AUTOMOBILE"
41.700336,-87.681426,1016,1,"LIQUOR LAW VIOLATION","SELL / GIVE / DELIVER LIQUOR TO MINOR"
41.780036,-87.604638,1012,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.846426,-87.625348,1010,1,"THEFT","FROM BUILDING"
41.963147,-87.687862,1009,1,"VANDALISM","TO LAND"
41.871540,-87.672056,1004,1,"NARCOTICS","POSSESS - CANNABIS MORE THAN 30 GRAMS"
41.763091,-87.580524,990,1,"THEFT","UNLAWFUL ENTRY"
41.919104,-87.717513,990,1,"THEFT","THEFT FROM MOTOR VEHICLE"
41.755997,-87.583418,990,1,"VANDALISM","TO PROPERTY"
41.648930,-87.616165,990,1,"THEFT","FORCIBLE ENTRY"
41.967056,-87.713323,989,1,"THEFT","AUTOMOBILE"
41.856299,-87.705382,985,1,"VANDALISM","TO VEHICLE"
41.967101,-87.727994,983,1,"THEFT","RETAIL THEFT"
41.931640,-87.738421,980,1,"ASSAULT","SIMPLE"
41.910293,-87.634683,980,1,"THEFT","OVER $500"
41.962268,-87.646974,979,1,"ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON"
41.827682,-87.665496,975,1,"OTHER OFFENSE","TELEPHONE THREAT"
41.884749,-87.754008,971,1,"NARCOTICS","MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS"
41.901349,-87.716512,970,1,"ASSAULT","SIMPLE"
42.011300,-87.693726,962,1,"OTHER OFFENSE","VIOLATE ORDER OF PROTECTION"
41.884495,-87.627139,962,1,"THEFT","AUTOMOBILE"
41.929744,-87.684274,962,1,"THEFT","STRONG ARM - NO WEAPON"
41.722151,-87.565892,960,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.722489,-87.573745,960,1,"VANDALISM","TO VEHICLE"
41.880387,-87.627731,960,1,"FRAUD","CREDIT CARD FRAUD"
41.760615,-87.711040,960,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.954638,-87.688484,960,1,"VANDALISM","TO VEHICLE"
41.767869,-87.587309,960,1,"ASSAULT","AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY"
41.857563,-87.645301,960,1,"THEFT","OVER $500"
41.785025,-87.732720,960,1,"ASSAULT","SIMPLE"
41.734741,-87.726960,960,1,"THEFT","$500 AND UNDER"
41.701998,-87.563982,960,1,"VANDALISM","TO VEHICLE"
41.852883,-87.635529,957,1,"THEFT","RETAIL THEFT"
41.809903,-87.616602,955,1,"VANDALISM","TO VEHICLE"
41.789767,-87.625576,953,1,"NARCOTICS","POSSESS - CANNABIS MORE THAN 30 GRAMS"
41.780823,-87.636274,953,1,"VANDALISM","TO PROPERTY"
41.776572,-87.690891,946,1,"FRAUD","FRAUD OR CONFIDENCE GAME"
41.966736,-87.654794,945,1,"THEFT","$500 AND UNDER"
41.938596,-87.649576,941,1,"THEFT","RETAIL THEFT"
41.903304,-87.670065,940,1,"THEFT","FROM BUILDING"
41.889761,-87.765198,934,1,"ASSAULT","SIMPLE"
41.725245,-87.607430,934,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.731406,-87.653210,930,1,"OTHER OFFENSE","TELEPHONE THREAT"
41.736489,-87.545819,930,1,"THEFT","$500 AND UNDER"
41.810158,-87.710646,930,1,"ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON"
41.724908,-87.625145,930,1,"VANDALISM","TO CITY OF CHICAGO PROPERTY"
41.997929,-87.678505,930,1,"THEFT","UNLAWFUL ENTRY"
41.682564,-87.649365,930,1,"VANDALISM","TO PROPERTY"
41.886632,-87.659987,930,1,"VANDALISM","TO VEHICLE"
41.882729,-87.773306,930,1,"ASSAULT","SIMPLE"
41.810364,-87.749342,930,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.903604,-87.677269,930,1,"THEFT","FROM BUILDING"
41.771981,-87.682637,930,1,"NARCOTICS","POSSESS - CRACK"
41.881718,-87.627760,921,1,"THEFT","RETAIL THEFT"
41.883500,-87.627877,917,1,"OTHER OFFENSE","OTHER WEAPONS VIOLATION"
41.792828,-87.701095,913,1,"THEFT","$500 AND UNDER"
41.883567,-87.624417,912,1,"ASSAULT","SIMPLE"
41.875159,-87.667628,906,1,"NARCOTICS","FOUND SUSPECT NARCOTICS"
41.881447,-87.627752,905,1,"THEFT","POCKET-PICKING"
41.764674,-87.722394,903,1,"THEFT","RETAIL THEFT"
41.924407,-87.733252,903,1,"KIDNAPPING","KIDNAPPING"
41.900175,-87.672297,900,1,"SEX OFFENSE","CRIMINAL SEXUAL ABUSE"
41.885909,-87.658871,900,1,"VANDALISM","TO VEHICLE"
41.876862,-87.743809,900,1,"THEFT","THEFT / RECOVERY - AUTOMOBILE"
41.907325,-87.693259,900,1,"ASSAULT","AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY"
41.963923,-87.676069,900,1,"THEFT","OVER $500"
41.880995,-87.704366,900,1,"NARCOTICS","MANUFACTURE / DELIVER - CRACK"
41.751128,-87.554099,900,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.908265,-87.754692,900,1,"THEFT","AUTOMOBILE"
41.749385,-87.724924,900,1,"VANDALISM","TO CITY OF CHICAGO PROPERTY"
41.892572,-87.621959,900,1,"ASSAULT","SIMPLE"
41.757583,-87.635690,900,1,"WEAPONS","UNLAWFUL POSSESSION - HANDGUN"
41.994020,-87.713282,900,1,"THEFT","STRONG ARM - NO WEAPON"
41.968512,-87.701527,900,1,"THEFT","OVER $500"
41.919153,-87.760906,900,1,"SEX OFFENSE","CRIMINAL SEXUAL ABUSE"
41.898915,-87.745899,894,1,"THEFT","AUTOMOBILE"
41.709862,-87.658235,892,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.935478,-87.722633,885,1,"ASSAULT","SIMPLE"
41.746797,-87.657599,885,1,"ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON"
41.967617,-87.761760,885,1,"ASSAULT","SIMPLE"
41.884475,-87.650157,882,1,"THEFT","OVER $500"
41.769053,-87.618567,878,1,"WEAPONS","UNLAWFUL POSSESSION - HANDGUN"
41.881183,-87.684982,873,1,"NARCOTICS","MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS"
41.899574,-87.721330,870,1,"VANDALISM","TO PROPERTY"
41.799942,-87.603932,864,1,"OTHER OFFENSE","OTHER CRIME INVOLVING PROPERTY"
41.899449,-87.683053,855,1,"VANDALISM","TO VEHICLE"
41.809861,-87.645566,855,1,"ASSAULT","AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY"
41.968764,-87.688662,844,1,"THEFT","RETAIL THEFT"
41.892422,-87.708903,844,1,"OTHER OFFENSE","HARASSMENT BY TELEPHONE"
41.694538,-87.540110,840,1,"FRAUD","FRAUD OR CONFIDENCE GAME"
41.879866,-87.664377,840,1,"THEFT","OVER $500"
41.891695,-87.626156,840,1,"FRAUD","CREDIT CARD FRAUD"
41.949365,-87.702999,840,1,"THEFT","ARMED - HANDGUN"
41.963071,-87.655984,840,1,"THEFT","RETAIL THEFT"
41.895730,-87.687836,840,1,"THEFT","AUTOMOBILE"
41.907740,-87.666389,840,1,"THEFT","FROM BUILDING"
41.880700,-87.683951,832,1,"VANDALISM","TO VEHICLE"
41.878524,-87.750973,830,1,"THEFT","AUTOMOBILE"
41.742397,-87.584408,825,1,"THEFT","FROM BUILDING"
41.819069,-87.700085,816,1,"OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE / HEALTH OF CHILD"
41.885312,-87.667574,813,1,"ASSAULT","AGGRAVATED OF A SENIOR CITIZEN"
41.785163,-87.617365,810,1,"THEFT","ARMED - HANDGUN"
41.793594,-87.699170,805,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.945003,-87.827542,803,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.873025,-87.629156,799,1,"THEFT","OVER $500"
41.897569,-87.758117,796,1,"ASSAULT","AGGRAVATED OF A CHILD"
41.948473,-87.704522,792,1,"THEFT","ARMED - HANDGUN"
41.777310,-87.640803,790,1,"ASSAULT","SIMPLE"
41.953443,-87.744957,787,1,"THEFT","RETAIL THEFT"
41.990522,-87.688130,784,1,"THEFT","ATTEMPT STRONG ARM - NO WEAPON"
41.749851,-87.646445,781,1,"OTHER OFFENSE","TELEPHONE THREAT"
41.776631,-87.753168,780,1,"FRAUD","FINANCIAL IDENTITY THEFT OVER $ 300"
41.880443,-87.624356,780,1,"THEFT","OVER $500"
41.815914,-87.614059,780,1,"THEFT","AUTOMOBILE"
41.678588,-87.622677,780,1,"THEFT","AUTOMOBILE"
41.823880,-87.613504,780,1,"THEFT","RETAIL THEFT"
41.880443,-87.624356,780,1,"FRAUD","CREDIT CARD FRAUD"
41.724861,-87.616640,780,1,"ASSAULT","SIMPLE"
41.932224,-87.683120,780,1,"ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON"
41.869749,-87.640107,780,1,"THEFT","POCKET-PICKING"
41.974862,-87.890372,779,1,"VANDALISM","TO STATE SUP LAND"
41.900564,-87.630569,779,1,"VANDALISM","TO LAND"
41.896715,-87.625340,775,1,"THEFT","RETAIL THEFT"
41.859777,-87.728648,770,1,"NARCOTICS","POSSESS - HEROIN (WHITE)"
41.751645,-87.663467,766,1,"OTHER OFFENSE","FALSE / STOLEN / ALTERED TRP"
42.006791,-87.659630,765,1,"THEFT","FROM BUILDING"
41.908858,-87.646657,765,1,"FRAUD","FRAUD OR CONFIDENCE GAME"
41.898955,-87.770402,765,1,"OTHER OFFENSE","FALSE / STOLEN / ALTERED TRP"
41.974130,-87.766357,761,1,"VANDALISM","TO CITY OF CHICAGO PROPERTY"
41.762951,-87.633388,755,1,"FRAUD","FINANCIAL IDENTITY THEFT OVER $ 300"
41.880905,-87.712085,750,1,"ASSAULT","SIMPLE"
41.769735,-87.645745,747,1,"NARCOTICS","MANUFACTURE / DELIVER - CANNABIS 10 GRAMS OR LESS"
41.975686,-87.713861,745,1,"ASSAULT","SIMPLE"
41.881718,-87.627760,740,1,"THEFT","RETAIL THEFT"
41.744297,-87.666929,737,1,"ASSAULT","SIMPLE"
41.783341,-87.605994,735,1,"THEFT","$500 AND UNDER"
41.862896,-87.711327,730,1,"NARCOTICS","POSSESS - CRACK"
41.830142,-87.620530,725,1,"VANDALISM","TO VEHICLE"
41.991574,-87.655432,720,1,"FRAUD","FRAUD OR CONFIDENCE GAME"
41.928159,-87.649952,720,1,"THEFT","ATTEMPT - AUTOMOBILE"
41.934773,-87.777787,720,1,"THEFT","AUTOMOBILE"
41.966048,-87.661060,720,1,"FRAUD","FINANCIAL IDENTITY THEFT OVER $ 300"
41.867805,-87.738213,720,1,"OTHER OFFENSE","TELEPHONE THREAT"
41.881750,-87.624356,720,1,"FRAUD","FORGERY"
41.868542,-87.639235,720,1,"THEFT","AUTOMOBILE"
41.758754,-87.587425,720,1,"THEFT","FORCIBLE ENTRY"
41.998653,-87.805710,720,1,"FRAUD","FINANCIAL IDENTITY THEFT OVER $ 300"
41.985505,-87.711389,720,1,"THEFT","$500 AND UNDER"
41.772028,-87.628344,720,1,"THEFT","AUTOMOBILE"
41.785520,-87.738568,720,1,"NARCOTICS","FOUND SUSPECT NARCOTICS"
41.916393,-87.703915,720,1,"THEFT","FROM BUILDING"
41.856470,-87.666111,710,1,"ASSAULT","SIMPLE"
41.709865,-87.627182,710,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.896342,-87.712681,710,1,"NARCOTICS","FOUND SUSPECT NARCOTICS"
41.807717,-87.667373,706,1,"OFFENSE INVOLVING CHILDREN","CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER"
41.702693,-87.526853,705,1,"THEFT","$500 AND UNDER"
41.870968,-87.704512,705,1,"ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON"
41.862451,-87.710737,703,1,"NARCOTICS","POSSESS - HEROIN (WHITE)"
41.954246,-87.678816,695,1,"ASSAULT","SIMPLE"
41.797217,-87.633067,690,1,"WEAPONS","UNLAWFUL POSSESSION - HANDGUN"
41.839410,-87.646314,690,1,"THEFT","POCKET-PICKING"
41.955116,-87.656153,689,1,"THEFT","$500 AND UNDER"
41.994020,-87.713282,689,1,"THEFT","RETAIL THEFT"
41.910574,-87.637608,685,1,"THEFT","OVER $500"
41.675169,-87.635804,685,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.952270,-87.827635,685,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.772999,-87.576479,681,1,"ASSAULT","SIMPLE"
41.762741,-87.658909,680,1,"VANDALISM","TO VEHICLE"
41.739550,-87.714699,675,1,"ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON"
41.779092,-87.695038,672,1,"INTERFERENCE WITH PUBLIC OFFICER","OBSTRUCTING IDENTIFICATION"
41.809305,-87.606558,670,1,"THEFT","RETAIL THEFT"
41.954538,-87.651119,670,1,"THEFT","AUTOMOBILE"
41.766193,-87.581020,660,1,"THEFT","FORCIBLE ENTRY"
41.788987,-87.741480,660,1,"THEFT","OVER $500"
41.896137,-87.765439,660,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.931181,-87.698820,660,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.690353,-87.612087,660,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.867415,-87.627231,658,1,"THEFT","RETAIL THEFT"
41.740941,-87.653480,657,1,"INTERFERENCE WITH PUBLIC OFFICER","OBSTRUCTING IDENTIFICATION"
41.883608,-87.750288,652,1,"ASSAULT","SIMPLE"
41.974862,-87.890372,650,1,"WEAPONS","PROHIBITED PLACES"
41.964232,-87.649979,650,1,"VANDALISM","TO VEHICLE"
41.868385,-87.639230,645,1,"THEFT","RETAIL THEFT"
41.753118,-87.655415,640,1,"VANDALISM","TO VEHICLE"
41.763227,-87.621641,635,1,"THEFT","$500 AND UNDER"
41.812232,-87.665609,630,1,"THEFT","AGGRAVATED"
41.740098,-87.579415,630,1,"THEFT","$500 AND UNDER"
41.910858,-87.652054,630,1,"THEFT","RETAIL THEFT"
41.799721,-87.649279,630,1,"ASSAULT","SIMPLE"
41.947280,-87.652207,630,1,"OTHER OFFENSE","HARASSMENT BY TELEPHONE"
41.774583,-87.598500,630,1,"THEFT","THEFT FROM MOTOR VEHICLE"
42.011297,-87.693774,630,1,"ASSAULT","SIMPLE"
41.773148,-87.605119,626,1,"OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS"
41.872333,-87.679608,626,1,"OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS"
41.946543,-87.664000,615,1,"THEFT","RETAIL THEFT"
41.790158,-87.647482,605,1,"OTHER OFFENSE","VIOLATE ORDER OF PROTECTION"
41.866517,-87.695179,600,1,"ASSAULT","SIMPLE"
41.899779,-87.723774,600,1,"THEFT","$500 AND UNDER"
41.754930,-87.552158,600,1,"FRAUD","FINANCIAL IDENTITY THEFT OVER $ 300"
41.978587,-87.708750,600,1,"THEFT","AUTOMOBILE"
41.886930,-87.731473,600,1,"THEFT","OVER $500"
41.876009,-87.739055,600,1,"THEFT","OVER $500"
41.957014,-87.654615,600,1,"VANDALISM","TO VEHICLE"
41.829390,-87.606893,600,1,"ASSAULT","SIMPLE"
41.994544,-87.661187,600,1,"THEFT","THEFT FROM MOTOR VEHICLE"
41.692540,-87.626712,591,1,"ARSON","BY FIRE"
41.970336,-87.654852,585,1,"ASSAULT","SIMPLE"
41.967829,-87.677669,585,1,"THEFT","OVER $500"
41.770375,-87.616995,584,1,"ASSAULT","SIMPLE"
41.942661,-87.640130,570,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.757219,-87.637266,570,1,"ASSAULT","SIMPLE"
41.950187,-87.659245,567,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.934305,-87.641485,563,1,"VANDALISM","TO PROPERTY"
41.938528,-87.657707,562,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.779806,-87.641132,558,1,"THEFT","OVER $500"
41.916025,-87.715114,545,1,"FRAUD","FINANCIAL IDENTITY THEFT $300 AND UNDER"
41.919009,-87.725476,544,1,"ASSAULT","SIMPLE"
41.809125,-87.631907,541,1,"ASSAULT","SIMPLE"
41.801493,-87.651927,540,1,"VANDALISM","TO VEHICLE"
41.877391,-87.700299,540,1,"VANDALISM","TO VEHICLE"
41.823666,-87.603072,540,1,"THEFT","FROM BUILDING"
41.858264,-87.727381,540,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.882114,-87.632361,540,1,"FRAUD","THEFT OF LOST / MISLAID PROPERTY"
41.994430,-87.670793,540,1,"FRAUD","BOGUS CHECK"
41.739550,-87.714699,540,1,"ASSAULT","AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON"
41.938682,-87.676656,532,1,"VANDALISM","TO VEHICLE"
41.729433,-87.552624,530,1,"VANDALISM","TO LAND"
41.935458,-87.668508,530,1,"OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS"
41.940505,-87.676762,530,1,"VANDALISM","TO VEHICLE"
41.743118,-87.660078,525,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
